epoch,iteration,elapsed_time,train/loss,train/acc,train/acc_cls,train/mean_iu,train/fwavacc,train_total/loss,train_total/acc,train_total/acc_cls,train_total/mean_iu,train_total/fwavacc,valid/loss,valid/acc,valid/acc_cls,valid/mean_iu,valid/fwavacc
10,1187,2505.49890804,10416.2246094,0.98193125,0.5,0.490965625,0.964188979727,,,,,,,,,,
10,1188,2506.1036129,20153.6542969,0.9381375,0.529601323103,0.498733284574,0.882960591267,,,,,,,,,,
10,1189,2506.69859195,1445.22753906,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1190,2507.29959297,123047.21875,0.82649375,0.5,0.413246875,0.683091918789,,,,,,,,,,
10,1191,2507.89003587,1798.95227051,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1192,2508.49330306,174102.515625,0.61488125,0.756072553956,0.432827036556,0.478738319209,,,,,,,,,,
10,1193,2509.10080194,14740.5214844,0.9670125,0.938365753824,0.746259584142,0.947986909443,,,,,,,,,,
10,1194,2509.69781089,2118.3515625,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1195,2510.29963803,3377.22460938,0.9977625,0.5,0.49888125,0.995530006406,,,,,,,,,,
10,1196,2510.89752507,44904.4609375,0.92384375,0.5,0.461921875,0.853487274414,,,,,,,,,,
10,1197,2511.49843097,5669.96679688,0.9954,0.5,0.4977,0.99082116,,,,,,,,,,
10,1198,2512.10398698,2595.40917969,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1199,2512.70180988,6855.40478516,0.99341875,0.5,0.496709375,0.986880812852,,,,,,,,,,
10,1200,2513.30384207,31342.5234375,0.922125,0.699046738424,0.650472185595,0.854554115588,,,,,,,,,,
10,1201,2513.90352392,17515.7109375,0.9809625,0.5,0.49048125,0.962287426406,,,,,,,,,,
10,1202,2514.49999905,3104.00585938,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1203,2515.10722184,8252.41015625,0.99600625,0.5,0.498003125,0.992028450039,,,,,,,,,,
10,1204,2515.70344687,23773.5078125,0.9569625,0.5,0.47848125,0.915777226406,,,,,,,,,,
10,1205,2516.30856895,103566.734375,0.60141875,0.703527532782,0.429369125306,0.4226427498,,,,,,,,,,
10,1206,2516.90903687,3304.18505859,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1207,2517.50741386,27272.4667969,0.9567875,0.886781236723,0.819737217393,0.920594349667,,,,,,,,,,
10,1208,2518.11736894,92253.90625,0.7366625,0.648848379085,0.506300347641,0.559646810125,,,,,,,,,,
10,1209,2518.70950389,23461.7734375,0.95455,0.5,0.477275,0.9111657025,,,,,,,,,,
10,1210,2519.31307697,2524.50927734,0.99914375,0.5,0.499571875,0.998288233164,,,,,,,,,,
10,1211,2519.91156697,20200.1933594,0.94621875,0.5,0.473109375,0.895329922852,,,,,,,,,,
10,1212,2520.51469994,29784.3867188,0.999925,0.999925,0.4999625,0.999925,,,,,,,,,,
10,1213,2521.12121487,1788.05151367,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1214,2521.71535397,29532.046875,0.942975,0.968155133781,0.791791427127,0.906064280744,,,,,,,,,,
10,1215,2522.3228569,78682.53125,0.7903875,0.79267316961,0.647384902406,0.646760874181,,,,,,,,,,
10,1216,2522.91986489,53987.109375,0.9351,0.93535843814,0.878110212002,0.878106727301,,,,,,,,,,
10,1217,2523.51742291,1741.75585938,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1218,2524.125067,7162.85693359,0.99524375,0.5,0.497621875,0.990510121914,,,,,,,,,,
10,1219,2524.71429396,14080.4960938,0.99566875,0.5,0.497834375,0.991356259727,,,,,,,,,,
10,1220,2525.3204689,9103.86621094,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1221,2525.91374397,31250.5390625,0.94149375,0.94149375,0.470746875,0.94149375,,,,,,,,,,
10,1222,2526.51330185,45802.2226562,0.8629625,0.521341456081,0.45322695705,0.74644462469,,,,,,,,,,
10,1223,2527.11451793,21721.8710938,0.9704375,0.588632024004,0.524974602785,0.958781671696,,,,,,,,,,
10,1224,2527.70929289,43143.6171875,0.946925,0.954206280213,0.860126270121,0.904194887357,,,,,,,,,,
10,1225,2528.30504489,40297.0703125,0.9098875,0.492236843885,0.45494375,0.840952148281,,,,,,,,,,
10,1226,2528.90765095,62429.0820312,0.85965,0.832459274779,0.730120185911,0.753784698199,,,,,,,,,,
10,1227,2529.49863505,46434.3515625,0.859775,0.887181413395,0.690138299,0.779138571159,,,,,,,,,,
10,1228,2530.10257506,24212.9257812,0.96820625,0.5,0.484103125,0.937423342539,,,,,,,,,,
10,1229,2530.69574404,9565.61425781,0.99171875,0.5,0.495859375,0.983506079102,,,,,,,,,,
10,1230,2531.29043388,49947.9296875,0.889725,0.595374936838,0.531690592161,0.811178869308,,,,,,,,,,
10,1231,2531.89632201,35459.2070312,0.90038125,0.730290195796,0.565082500642,0.859973441129,,,,,,,,,,
10,1232,2532.49024296,14172.7509766,0.966275,0.966275,0.4831375,0.966275,,,,,,,,,,
10,1233,2533.09378505,22766.4414062,0.9260375,0.5,0.46301875,0.857545451406,,,,,,,,,,
10,1234,2533.69016385,4847.87792969,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1235,2534.28876591,15598.8925781,0.9727125,0.5,0.48635625,0.946169607656,,,,,,,,,,
10,1236,2534.89036202,2284.17651367,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1237,2535.49042487,4025.63647461,0.99865625,0.5,0.499328125,0.997314305664,,,,,,,,,,
10,1238,2536.09747291,35365.0898438,0.92684375,0.786276645829,0.69529712588,0.873675223294,,,,,,,,,,
10,1239,2536.69242597,25126.671875,0.9551,0.652508484742,0.614224502033,0.917496841991,,,,,,,,,,
10,1240,2537.29266596,28694.0488281,0.9474875,0.5,0.47374375,0.897732562656,,,,,,,,,,
10,1241,2537.89557195,4688.34570312,0.99739375,0.5,0.498696875,0.994794292539,,,,,,,,,,
10,1242,2538.4921,13434.0957031,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1243,2539.09612703,77289.0078125,0.73705,0.603498614297,0.473118516037,0.566770486721,,,,,,,,,,
10,1244,2539.69314194,31720.7851562,0.88715,0.504799517306,0.448312734887,0.787049066792,,,,,,,,,,
10,1245,2540.29768395,22517.078125,0.99266875,0.5,0.496334375,0.985391247227,,,,,,,,,,
10,1246,2540.903543,16561.4492188,0.97560625,0.5,0.487803125,0.951807555039,,,,,,,,,,
10,1247,2541.50020504,66961.875,0.8386125,0.802302329232,0.683656229303,0.726407477917,,,,,,,,,,
10,1248,2542.10732698,85881.484375,0.7930875,0.54652998485,0.442956768491,0.633611295707,,,,,,,,,,
10,1249,2542.70604086,1907.3034668,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1250,2543.30928898,15565.1210938,0.96055625,0.501264422317,0.481540574932,0.922668465011,,,,,,,,,,
10,1251,2543.90823197,9700.3359375,0.9850375,0.5,0.49251875,0.970298876406,,,,,,,,,,
10,1252,2544.50756598,8847.67578125,0.98021875,0.50329566855,0.493403745235,0.960828849216,,,,,,,,,,
10,1253,2545.11264586,921.59375,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1254,2545.71224403,8983.2734375,0.9815125,0.5,0.49075625,0.963366787656,,,,,,,,,,
10,1255,2546.31622887,2517.08227539,0.9979875,0.5,0.49899375,0.995979050156,,,,,,,,,,
10,1256,2546.91509485,21709.171875,0.958675,0.60252424883,0.572447628408,0.9236462092,,,,,,,,,,
10,1257,2547.51824403,68503.125,0.765925,0.743905002102,0.602489791632,0.621180333001,,,,,,,,,,
10,1258,2548.12514091,40427.3867188,0.94376875,0.944052877726,0.893038615187,0.893609894328,,,,,,,,,,
10,1259,2548.72330403,70077.5,0.749725,0.677036280707,0.540805301426,0.602278750423,,,,,,,,,,
10,1260,2549.32293797,1755.71765137,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1261,2549.92353392,1080.10107422,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1262,2550.52414489,92589.3125,0.665975,0.715519288134,0.498520267155,0.49419425821,,,,,,,,,,
10,1263,2551.13133788,17137.9882812,0.94953125,0.689368119898,0.59644579108,0.920435487291,,,,,,,,,,
10,1264,2551.73032689,23664.3632812,0.948825,0.5,0.4744125,0.900268880625,,,,,,,,,,
10,1265,2552.33618498,79291.5546875,0.68863125,0.686007360316,0.484187666272,0.561395394264,,,,,,,,,,
10,1266,2552.93747187,28898.9550781,0.93659375,0.530193572289,0.49836072845,0.877224302509,,,,,,,,,,
10,1267,2553.54360795,11084.4804688,0.97218125,0.5,0.486090625,0.945136382852,,,,,,,,,,
10,1268,2554.14629388,1782.87207031,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1269,2554.74431491,3975.58862305,0.995625,0.5,0.4978125,0.991269140625,,,,,,,,,,
10,1270,2555.34919095,203626.9375,0.64034375,0.5,0.320171875,0.410040118164,,,,,,,,,,
10,1271,2555.94832802,27922.9140625,0.91964375,0.5,0.459821875,0.845744626914,,,,,,,,,,
10,1272,2556.55105805,67807.0,0.84649375,0.5,0.423246875,0.716551668789,,,,,,,,,,
10,1273,2557.15340805,802.131591797,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1274,2557.75285196,27729.0859375,0.95025625,0.5,0.475128125,0.902986940664,,,,,,,,,,
10,1275,2558.35840487,1903.65087891,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1276,2558.95697904,12868.3066406,0.97794375,0.5,0.488971875,0.956373978164,,,,,,,,,,
10,1277,2559.56181908,51478.3203125,0.90954375,0.5,0.454771875,0.827269833164,,,,,,,,,,
10,1278,2560.15532303,3008.671875,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1279,2560.75411487,8954.50976562,0.99051875,0.5,0.495259375,0.981127394102,,,,,,,,,,
10,1280,2561.35943985,66997.390625,0.78306875,0.507687725171,0.398853423976,0.613356622002,,,,,,,,,,
10,1281,2561.95575905,82685.5625,0.82406875,0.5,0.412034375,0.679089304727,,,,,,,,,,
10,1282,2562.55948091,39052.25,0.92320625,0.695268815849,0.637481723809,0.861230783671,,,,,,,,,,
10,1283,2563.15518188,3992.52856445,0.99785625,0.5,0.498928125,0.995717095664,,,,,,,,,,
10,1284,2563.74932194,2748.45019531,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1285,2564.3562119,1081.68798828,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1286,2564.95201588,118323.75,0.5379625,0.467301948621,0.297087408882,0.338971474689,,,,,,,,,,
10,1287,2565.55299187,3244.421875,0.99891875,0.5,0.499459375,0.997838669102,,,,,,,,,,
10,1288,2566.15567088,67781.40625,0.8838375,0.5,0.44191875,0.781168726406,,,,,,,,,,
10,1289,2566.75073195,41596.421875,0.88204375,0.572381378629,0.512210044603,0.778399498748,,,,,,,,,,
10,1290,2567.35901785,11055.2636719,0.96799375,0.519773700139,0.503491900491,0.939132333097,,,,,,,,,,
10,1291,2567.95521903,22146.9882812,0.90473125,0.509524422421,0.461801760496,0.818555456696,,,,,,,,,,
10,1292,2568.55920386,10240.7021484,0.9847,0.5,0.49235,0.96963409,,,,,,,,,,
10,1293,2569.160743,34562.8046875,0.9193125,0.499775748186,0.45965625,0.845514689063,,,,,,,,,,
10,1294,2569.75347686,956.831481934,1.0,1.0,1.0,1.0,,,,,,,,,,
10,1295,2570.35195899,18546.6816406,0.94805,0.5,0.474025,0.8987988025,,,,,,,,,,
10,1296,2570.95373702,1195.85791016,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1297,2571.54566503,33337.3046875,0.94440625,0.5,0.472203125,0.891903165039,,,,,,,,,,
11,1298,2728.09177685,,,,,,121628.232347,0.96111805257,0.651025613701,0.624176194668,0.925876076276,164234.125736,0.951737090301,0.650697309382,0.613973782224,0.910442228158
11,1298,2728.75653195,34085.796875,0.93220625,0.907548765082,0.857647384483,0.871417361653,,,,,,,,,,
11,1299,2729.36859989,3050.79150391,0.99758125,0.5,0.498790625,0.995168350352,,,,,,,,,,
11,1300,2729.98094392,158484.03125,0.6955875,0.5,0.34779375,0.483841970156,,,,,,,,,,
11,1301,2730.57466602,23469.2890625,0.9357375,0.5,0.46786875,0.875604668906,,,,,,,,,,
11,1302,2731.17881799,56277.53125,0.84205625,0.5,0.421028125,0.709058728164,,,,,,,,,,
11,1303,2731.7658689,22547.5820312,0.94650625,0.5,0.473253125,0.895874081289,,,,,,,,,,
11,1304,2732.36028886,6266.60546875,0.99358125,0.5,0.496790625,0.987203700352,,,,,,,,,,
11,1305,2732.96286392,41215.734375,0.9112625,0.5,0.45563125,0.830399343906,,,,,,,,,,
11,1306,2733.55836797,34886.15625,0.88254375,0.559573470823,0.499897239701,0.779106192643,,,,,,,,,,
11,1307,2734.16234708,45583.796875,0.88623125,0.818606933617,0.743355718424,0.791552526595,,,,,,,,,,
11,1308,2734.75647497,9289.25683594,0.98315,0.49926366037,0.491575,0.96800949,,,,,,,,,,
11,1309,2735.35416603,1775.23864746,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1310,2735.96098399,1173.14160156,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1311,2736.55835891,17733.5058594,0.95300625,0.558917187318,0.533700551628,0.910402856077,,,,,,,,,,
11,1312,2737.16431403,8600.48242188,0.98595625,0.5,0.492978125,0.972109726914,,,,,,,,,,
11,1313,2737.75641394,1139.01074219,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1314,2738.3555429,49052.8515625,0.88075625,0.913829720622,0.765902826606,0.7973144438,,,,,,,,,,
11,1315,2738.95944285,33906.3984375,0.9129375,0.608042225618,0.547854810216,0.852664023958,,,,,,,,,,
11,1316,2739.5562489,11863.0683594,0.9865125,0.5,0.49325625,0.973206912656,,,,,,,,,,
11,1317,2740.15724301,118071.289062,0.53168125,0.616109260239,0.347667347362,0.325040675644,,,,,,,,,,
11,1318,2740.757411,116120.84375,0.6614,0.5,0.3307,0.43744996,,,,,,,,,,
11,1319,2741.35920787,39122.3671875,0.93745625,0.93029640965,0.746257645209,0.899882138274,,,,,,,,,,
11,1320,2741.96450996,19669.1464844,0.9753,0.948109214311,0.818017751385,0.957595288549,,,,,,,,,,
11,1321,2742.56491494,53413.796875,0.8440375,0.806057081875,0.702880802056,0.723281288215,,,,,,,,,,
11,1322,2743.170187,5584.37695312,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1323,2743.76883197,57587.3046875,0.873675,0.82146066001,0.735999891711,0.771826618155,,,,,,,,,,
11,1324,2744.37048101,33347.6953125,0.943175,0.837391795093,0.778216884253,0.894987322405,,,,,,,,,,
11,1325,2744.97622705,49166.4609375,0.9150625,0.918803666846,0.84224561545,0.844055527305,,,,,,,,,,
11,1326,2745.57421494,23144.9414062,0.9557375,0.944323176643,0.850068965137,0.920445170467,,,,,,,,,,
11,1327,2746.18111801,14831.4023438,0.96640625,0.5,0.483203125,0.933941040039,,,,,,,,,,
11,1328,2746.77821708,11464.6054688,0.99176875,0.5,0.495884375,0.983605253477,,,,,,,,,,
11,1329,2747.3802259,31815.3515625,0.923125,0.852297875153,0.796433130414,0.855971255015,,,,,,,,,,
11,1330,2747.97658086,137725.9375,0.39668125,0.582375141576,0.240243638362,0.207285740151,,,,,,,,,,
11,1331,2748.56953692,28003.1953125,0.91474375,0.748961860151,0.693059842964,0.841651467641,,,,,,,,,,
11,1332,2749.17599797,11690.2597656,0.973925,0.571739020959,0.539762504148,0.956318351211,,,,,,,,,,
11,1333,2749.77358198,65819.515625,0.8449375,0.8449375,0.42246875,0.8449375,,,,,,,,,,
11,1334,2750.376019,54632.7421875,0.8510375,0.688728389498,0.603240063223,0.735035947322,,,,,,,,,,
11,1335,2750.97651505,10109.5771484,0.98315,0.754483865917,0.704964148975,0.969356824778,,,,,,,,,,
11,1336,2751.57128692,1110.3972168,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1337,2752.17871594,5753.62207031,0.9957625,0.5,0.49788125,0.991542956406,,,,,,,,,,
11,1338,2752.77420402,22591.921875,0.9581125,0.828436484591,0.754096923717,0.924949229872,,,,,,,,,,
11,1339,2753.37752891,4990.89697266,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1340,2753.98105693,15199.8789062,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1341,2754.57678103,32010.4492188,0.9276125,0.502277610657,0.466071867505,0.860466686465,,,,,,,,,,
11,1342,2755.18171096,5049.54589844,0.9981125,0.5,0.49905625,0.996228562656,,,,,,,,,,
11,1343,2755.78312087,54711.9921875,0.8558,0.709819220114,0.62308235482,0.744908252987,,,,,,,,,,
11,1344,2756.37814593,3414.41113281,0.99815,0.5,0.499075,0.9963034225,,,,,,,,,,
11,1345,2756.98548698,43709.84375,0.89814375,0.83557081029,0.756864187833,0.815636626092,,,,,,,,,,
11,1346,2757.58147287,71421.546875,0.75033125,0.567020635636,0.437173310229,0.565510650875,,,,,,,,,,
11,1347,2758.17905593,37163.734375,0.95100625,0.5,0.475503125,0.904412887539,,,,,,,,,,
11,1348,2758.77817106,81045.015625,0.708575,0.690353372719,0.534627384934,0.547435507395,,,,,,,,,,
11,1349,2759.37289095,40698.3671875,0.93038125,0.5,0.465190625,0.865609270352,,,,,,,,,,
11,1350,2759.97618389,11160.9414062,0.98431875,0.5,0.492159375,0.968883401602,,,,,,,,,,
11,1351,2760.56534886,17687.3867188,0.96666875,0.5,0.483334375,0.934448472227,,,,,,,,,,
11,1352,2761.16841888,13148.1025391,0.99736875,0.5,0.498684375,0.994744423477,,,,,,,,,,
11,1353,2761.76936793,14923.6123047,0.96858125,0.5,0.484290625,0.938149637852,,,,,,,,,,
11,1354,2762.36326599,66387.3828125,0.78849375,0.681631313485,0.562914071458,0.632085372721,,,,,,,,,,
11,1355,2762.97283387,57380.3007812,0.83415625,0.5,0.417078125,0.695816649414,,,,,,,,,,
11,1356,2763.56851101,1115.59533691,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1357,2764.17004704,2253.17871094,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1358,2764.76497602,3481.11523438,0.9986125,0.5,0.49930625,0.997226925156,,,,,,,,,,
11,1359,2765.3600049,8051.20214844,0.99024375,0.5,0.495121875,0.980582684414,,,,,,,,,,
11,1360,2765.96458101,12473.3300781,0.98221875,0.5,0.491109375,0.964753672852,,,,,,,,,,
11,1361,2766.55870485,7280.75976562,0.9850375,0.5,0.49251875,0.970298876406,,,,,,,,,,
11,1362,2767.16443205,1438.34399414,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1363,2767.75979495,54485.3515625,0.9341625,0.5,0.46708125,0.872659576406,,,,,,,,,,
11,1364,2768.35591888,41686.8242188,0.91818125,0.5,0.459090625,0.843056807852,,,,,,,,,,
11,1365,2768.96037292,15305.4169922,0.96045625,0.5,0.480228125,0.922476208164,,,,,,,,,,
11,1366,2769.55965185,24272.8261719,0.956925,0.5,0.4784625,0.915705455625,,,,,,,,,,
11,1367,2770.15962386,1948.2121582,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1368,2770.75482607,2726.82543945,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1369,2771.35590887,33936.34375,0.8759,0.556793610154,0.494700264565,0.772596894736,,,,,,,,,,
11,1370,2771.96379185,38890.2421875,0.90973125,0.772835401496,0.68056481648,0.844499798481,,,,,,,,,,
11,1371,2772.5632019,19816.484375,0.9708125,0.5,0.48540625,0.942476910156,,,,,,,,,,
11,1372,2773.16872597,78912.140625,0.72686875,0.752640405583,0.56539746765,0.55986755025,,,,,,,,,,
11,1373,2773.76433802,42082.2460938,0.9036,0.5,0.4518,0.81649296,,,,,,,,,,
11,1374,2774.36331892,102438.828125,0.57418125,0.500703533792,0.287666336473,0.329792966131,,,,,,,,,,
11,1375,2774.96948004,70720.6875,0.84606875,0.5,0.423034375,0.715832329727,,,,,,,,,,
11,1376,2775.56605196,36960.3828125,0.93624375,0.926978870626,0.87471028982,0.879518026368,,,,,,,,,,
11,1377,2776.16854405,41674.2734375,0.91998125,0.5,0.459990625,0.846365500352,,,,,,,,,,
11,1378,2776.76708388,83273.984375,0.70528125,0.518806890077,0.369730339561,0.498433809245,,,,,,,,,,
11,1379,2777.36902094,5318.27832031,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1380,2777.96932507,18172.3300781,0.957,0.732054718414,0.706695113897,0.916552864354,,,,,,,,,,
11,1381,2778.56730986,3068.59375,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1382,2779.17518902,5003.53710938,0.993625,0.5,0.4968125,0.987290640625,,,,,,,,,,
11,1383,2779.77477884,38330.890625,0.86695625,0.725303520575,0.649336809728,0.75567598339,,,,,,,,,,
11,1384,2780.37775898,16598.171875,0.98989375,0.5,0.494946875,0.979889636289,,,,,,,,,,
11,1385,2780.98091888,2511.52685547,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1386,2781.57623601,16171.3603516,0.941275,0.568951279934,0.539310340358,0.886031328353,,,,,,,,,,
11,1387,2782.18305898,2803.61279297,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1388,2782.77949286,27507.5253906,0.9317,0.751971637803,0.671173329767,0.881620547854,,,,,,,,,,
11,1389,2783.37943602,1504.75500488,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1390,2783.97721696,4640.01953125,0.99524375,0.5,0.497621875,0.990510121914,,,,,,,,,,
11,1391,2784.57062101,28612.8203125,0.9534875,0.5,0.47674375,0.909138412656,,,,,,,,,,
11,1392,2785.16525292,4262.1875,0.9958375,0.5,0.49791875,0.991692326406,,,,,,,,,,
11,1393,2785.76683307,2675.86938477,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1394,2786.36000204,7813.54003906,0.99051875,0.5,0.495259375,0.981127394102,,,,,,,,,,
11,1395,2786.96268702,108029.789062,0.74126875,0.814884203185,0.583176454699,0.602932091046,,,,,,,,,,
11,1396,2787.55400205,1087.46386719,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1397,2788.14925599,62916.4179688,0.83719375,0.81406429538,0.70333685267,0.71621118395,,,,,,,,,,
11,1398,2788.75235605,27295.625,0.92395625,0.786527909475,0.737178792868,0.856702741927,,,,,,,,,,
11,1399,2789.34726787,12519.2890625,0.99579375,0.99579375,0.497896875,0.99579375,,,,,,,,,,
11,1400,2789.94931006,52594.1640625,0.88029375,0.857566474766,0.752428795681,0.79071638445,,,,,,,,,,
11,1401,2790.54713202,16713.3632812,0.95514375,0.5,0.477571875,0.912299583164,,,,,,,,,,
11,1402,2791.14330792,3720.46191406,0.9980375,0.5,0.49901875,0.996078851406,,,,,,,,,,
11,1403,2791.74972606,13399.0966797,0.96705,0.881977561893,0.610442121406,0.956603221565,,,,,,,,,,
11,1404,2792.34372306,3472.10058594,0.99785625,0.5,0.498928125,0.995717095664,,,,,,,,,,
11,1405,2792.95092988,9792.9921875,0.99266875,0.5,0.496334375,0.985391247227,,,,,,,,,,
11,1406,2793.54800487,3576.59521484,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1407,2794.15034699,101857.679688,0.7214125,0.5,0.36070625,0.520435995156,,,,,,,,,,
11,1408,2794.75414586,13809.7070312,0.981975,0.58883503637,0.576347820958,0.965051744836,,,,,,,,,,
11,1409,2795.34960699,37514.9921875,0.88078125,0.701184881318,0.62678536286,0.786715276112,,,,,,,,,,
11,1410,2795.95330787,8929.09082031,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1411,2796.54814601,3286.08813477,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1412,2797.15195298,1311.33215332,1.0,1.0,1.0,1.0,,,,,,,,,,
11,1413,2797.7545979,23714.5703125,0.978175,0.498820739683,0.4890875,0.959088360312,,,,,,,,,,
11,1414,2798.35079002,7664.53222656,0.990625,0.5,0.4953125,0.981337890625,,,,,,,,,,
12,1415,2798.95506287,41827.7773438,0.92326875,0.5,0.461634375,0.852425184727,,,,,,,,,,
12,1416,2955.37940192,,,,,,144374.905191,0.954999252378,0.796977220281,0.68437212375,0.92580819063,187886.982646,0.937429354618,0.783820845525,0.651815540352,0.901099802616
12,1416,2956.17620587,77693.125,0.78069375,0.747342473272,0.598744243225,0.652729736509,,,,,,,,,,
12,1417,2956.80641794,22679.9335938,0.9691875,0.655359066567,0.631443801192,0.941162625692,,,,,,,,,,
12,1418,2957.41346192,39819.1171875,0.89524375,0.894169001072,0.715056116365,0.83252002133,,,,,,,,,,
12,1419,2958.01538801,45983.0546875,0.8822875,0.897704377655,0.776403270759,0.795195844299,,,,,,,,,,
12,1420,2958.60594988,46787.1328125,0.86695625,0.865154019369,0.7592053052,0.766595838561,,,,,,,,,,
12,1421,2959.20139885,4391.35107422,1.0,1.0,1.0,1.0,,,,,,,,,,
12,1422,2959.805969,2601.47753906,1.0,1.0,1.0,1.0,,,,,,,,,,
12,1423,2960.40118885,2878.21655273,0.99971875,0.5,0.499859375,0.999437579102,,,,,,,,,,
12,1424,2961.00365806,20134.4824219,0.953075,0.606622655349,0.582857897333,0.90838032254,,,,,,,,,,
12,1425,2961.59783292,23203.1445312,0.958425,0.978798811816,0.638508245006,0.94514516063,,,,,,,,,,
12,1426,2962.20685387,3529.03442383,0.9966,0.5,0.4983,0.99321156,,,,,,,,,,
12,1427,2962.81145287,35267.4140625,0.93564375,0.897828646887,0.851448747454,0.877579638656,,,,,,,,,,
12,1428,2963.40503693,3364.99902344,0.99885,0.5,0.499425,0.9977013225,,,,,,,,,,
12,1429,2964.00987196,1189.68017578,1.0,1.0,1.0,1.0,,,,,,,,,,
12,1430,2964.60353994,22793.4550781,0.96723125,0.968952953584,0.784293977376,0.946927884249,,,,,,,,,,
12,1431,2965.20831585,114654.1875,0.54885,0.591841287092,0.37792252829,0.374616518379,,,,,,,,,,
12,1432,2965.81045604,26077.6660156,0.9477375,0.5,0.47386875,0.898206368906,,,,,,,,,,
12,1433,2966.40747786,9031.5078125,0.98221875,0.5,0.491109375,0.964753672852,,,,,,,,,,
12,1434,2967.01235199,803.526977539,1.0,1.0,1.0,1.0,,,,,,,,,,
12,1435,2967.60997295,26040.9882812,0.95351875,0.946957664945,0.788717075439,0.922697915779,,,,,,,,,,
12,1436,2968.21307087,9721.98828125,0.99953125,0.499824979216,0.499765625,0.999412555664,,,,,,,,,,
12,1437,2968.81655288,84766.203125,0.7228,0.722067151385,0.562590314497,0.568226879363,,,,,,,,,,
12,1438,2969.41503692,592.981567383,1.0,1.0,1.0,1.0,,,,,,,,,,
12,1439,2970.02112794,2678.34326172,1.0,1.0,1.0,1.0,,,,,,,,,,
12,1440,2970.62010288,938.787109375,1.0,1.0,1.0,1.0,,,,,,,,,,
12,1441,2971.22255492,28323.5664062,0.917775,0.907015663698,0.768146463918,0.861114886095,,,,,,,,,,
12,1442,2971.82085705,114118.203125,0.66248125,0.513791837812,0.350396992233,0.447721498285,,,,,,,,,,
12,1443,2972.41696596,2810.50341797,0.99749375,0.5,0.498746875,0.994993781289,,,,,,,,,,
12,1444,2973.02301192,15004.3886719,0.99225,0.5,0.496125,0.9845600625,,,,,,,,,,
12,1445,2973.61540198,2660.953125,0.99956875,0.5,0.499784375,0.999137685977,,,,,,,,,,
12,1446,2974.21672297,2120.99975586,1.0,1.0,1.0,1.0,,,,,,,,,,
12,1447,2974.81578994,47517.671875,0.869325,0.861015083457,0.760240057583,0.76936935925,,,,,,,,,,
12,1448,2975.41905403,28743.0644531,0.91869375,0.946025955086,0.6663057214,0.883947779018,,,,,,,,,,
12,1449,2976.02504301,9838.35644531,0.97868125,0.97868125,0.489340625,0.97868125,,,,,,,,,,
12,1450,2976.61843705,2587.88671875,1.0,1.0,1.0,1.0,,,,,,,,,,
12,1451,2977.22240591,24971.0546875,0.93140625,0.944114320465,0.643857221375,0.905816489777,,,,,,,,,,
